tab	ages
age	location	site	sample	specimen	age_unit	citations	method_codes
1092					Ma	This study	
>>>>>>>>>>
tab	locations
location	age	age_high	age_low	age_unit	lat_n	lat_s	lon_e	lon_w	geologic_classes	lithologies	location_type	analysts	citations
Beaver Bay complex	1092	1091.83	1091.61	Ma	47.2	47.2	268.6	268.6	Igneous:Intrusive	Diabase	Outcrop		This study
>>>>>>>>>>
tab	measurements
measurement	specimen	experiment	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
BD3-8a_LP-DIR-AF-2707	BD3-8a	BD3-8a_LP-DIR-AF	0.6	287.9	78.2	0.004	0	0	0	4	273	This study	hargrave 2019-09-15 07:53:15	LT-AF-Z:LP-DIR-AF	g	2707	u	8	273			pmagpy-4.2.24-1	4.32e-06	3.26e-08	3.02e-08	6.77e-09
BD3-8a_LP-DIR-AF-2708	BD3-8a	BD3-8a_LP-DIR-AF	0.6	288.2	78.2	0.005	0	0	0	5	273	This study	hargrave 2019-09-15 07:54:35	LT-AF-Z:LP-DIR-AF	g	2708	u	8	273			pmagpy-4.2.24-1	4.3e-06	3.25e-08	3.02e-08	6.75e-09
BD3-8a_LP-DIR-AF-2709	BD3-8a	BD3-8a_LP-DIR-AF	0.6	288.5	78.1	0.006	0	0	0	6	273	This study	hargrave 2019-09-15 07:55:54	LT-AF-Z:LP-DIR-AF	g	2709	u	8	273			pmagpy-4.2.24-1	4.27e-06	3.24e-08	3.01e-08	6.9099999999999995e-09
BD3-8a_LP-DIR-AF-2710	BD3-8a	BD3-8a_LP-DIR-AF	0.6	288.8	78.1	0.007	0	0	0	7	273	This study	hargrave 2019-09-15 07:57:14	LT-AF-Z:LP-DIR-AF	g	2710	u	8	273			pmagpy-4.2.24-1	4.24e-06	3.2e-08	3e-08	6.859999999999998e-09
BD3-8a_LP-DIR-AF-2711	BD3-8a	BD3-8a_LP-DIR-AF	0.6	289.1	78	0.008	0	0	0	8	273	This study	hargrave 2019-09-15 07:58:34	LT-AF-Z:LP-DIR-AF	g	2711	u	8	273			pmagpy-4.2.24-1	4.21e-06	3.18e-08	2.98e-08	6.83e-09
BD3-8a_LP-DIR-AF-2712	BD3-8a	BD3-8a_LP-DIR-AF	0.6	289.3	78	0.009	0	0	0	9	273	This study	hargrave 2019-09-15 07:59:53	LT-AF-Z:LP-DIR-AF	g	2712	u	8	273			pmagpy-4.2.24-1	4.17e-06	3.1299999999999996e-08	2.94e-08	6.74e-09
BD3-8a_LP-DIR-AF-2713	BD3-8a	BD3-8a_LP-DIR-AF	0.6	289.6	77.9	0.01	0	0	0	10	273	This study	hargrave 2019-09-15 08:01:14	LT-AF-Z:LP-DIR-AF	g	2713	u	8	273			pmagpy-4.2.24-1	4.13e-06	3.12e-08	2.9100000000000002e-08	6.459999999999999e-09
BD3-8a_LP-DIR-AF-2714	BD3-8a	BD3-8a_LP-DIR-AF	0.6	290.0	77.9	0.012	0	0	0	11	273	This study	hargrave 2019-09-15 08:02:33	LT-AF-Z:LP-DIR-AF	g	2714	u	8	273			pmagpy-4.2.24-1	4.06e-06	3.04e-08	2.8199999999999998e-08	6.590000000000001e-09
BD3-8a_LP-DIR-AF-2715	BD3-8a	BD3-8a_LP-DIR-AF	0.6	290.2	77.9	0.014	0	0	0	12	273	This study	hargrave 2019-09-15 08:03:53	LT-AF-Z:LP-DIR-AF	g	2715	u	8	273			pmagpy-4.2.24-1	3.97e-06	2.96e-08	2.8e-08	6.45e-09
BD3-8a_LP-DIR-AF-2716	BD3-8a	BD3-8a_LP-DIR-AF	0.6	290.4	77.8	0.016	0	0	0	13	273	This study	hargrave 2019-09-15 08:05:12	LT-AF-Z:LP-DIR-AF	g	2716	u	8	273			pmagpy-4.2.24-1	3.88e-06	2.9100000000000002e-08	2.73e-08	6.27e-09
BD3-8a_LP-DIR-AF-2717	BD3-8a	BD3-8a_LP-DIR-AF	0.6	290.8	77.7	0.018	0	0	0	14	273	This study	hargrave 2019-09-15 08:06:32	LT-AF-Z:LP-DIR-AF	g	2717	u	8	273			pmagpy-4.2.24-1	3.79e-06	2.84e-08	2.66e-08	6.15e-09
BD3-8a_LP-DIR-AF-2718	BD3-8a	BD3-8a_LP-DIR-AF	0.6	290.9	77.7	0.02	0	0	0	15	273	This study	hargrave 2019-09-15 08:07:52	LT-AF-Z:LP-DIR-AF	g	2718	u	8	273			pmagpy-4.2.24-1	3.7000000000000006e-06	2.75e-08	2.56e-08	5.97e-09
BD3-8a_LP-DIR-AF-2719	BD3-8a	BD3-8a_LP-DIR-AF	0.6	291.3	77.7	0.025	0	0	0	16	273	This study	hargrave 2019-09-15 08:09:11	LT-AF-Z:LP-DIR-AF	g	2719	u	8	273			pmagpy-4.2.24-1	3.47e-06	2.58e-08	2.4e-08	5.5399999999999995e-09
BD3-8a_LP-DIR-AF-2720	BD3-8a	BD3-8a_LP-DIR-AF	0.6	291.5	77.5	0.03	0	0	0	17	273	This study	hargrave 2019-09-15 08:10:31	LT-AF-Z:LP-DIR-AF	g	2720	u	8	273			pmagpy-4.2.24-1	3.25e-06	2.44e-08	2.2599999999999997e-08	5.2200000000000006e-09
BD3-8a_LP-DIR-AF-2721	BD3-8a	BD3-8a_LP-DIR-AF	0.6	292.1	77.6	0.035	0	0	0	18	273	This study	hargrave 2019-09-15 08:11:51	LT-AF-Z:LP-DIR-AF	g	2721	u	8	273			pmagpy-4.2.24-1	3.03e-06	2.23e-08	2.11e-08	4.8100000000000006e-09
BD3-8a_LP-DIR-AF-2722	BD3-8a	BD3-8a_LP-DIR-AF	0.6	292.6	77.6	0.04	0	0	0	19	273	This study	hargrave 2019-09-15 08:13:11	LT-AF-Z:LP-DIR-AF	g	2722	u	8	273			pmagpy-4.2.24-1	2.84e-06	2.12e-08	1.96e-08	4.55e-09
BD3-8a_LP-DIR-AF-2723	BD3-8a	BD3-8a_LP-DIR-AF	0.6	293.0	77.5	0.045	0	0	0	20	273	This study	hargrave 2019-09-15 08:14:32	LT-AF-Z:LP-DIR-AF	g	2723	u	8	273			pmagpy-4.2.24-1	2.68e-06	1.96e-08	1.8700000000000002e-08	4.27e-09
BD3-8a_LP-DIR-AF-2724	BD3-8a	BD3-8a_LP-DIR-AF	0.7	293.8	77.6	0.05	0	0	0	21	273	This study	hargrave 2019-09-15 08:15:52	LT-AF-Z:LP-DIR-AF	g	2724	u	8	273			pmagpy-4.2.24-1	2.53e-06	1.8700000000000002e-08	2.25e-08	4.01e-09
BD3-8a_LP-DIR-AF-2725	BD3-8a	BD3-8a_LP-DIR-AF	0.6	294.3	77.5	0.055	0	0	0	22	273	This study	hargrave 2019-09-15 08:17:12	LT-AF-Z:LP-DIR-AF	g	2725	u	8	273			pmagpy-4.2.24-1	2.4e-06	1.78e-08	1.67e-08	3.79e-09
BD3-8a_LP-DIR-AF-2726	BD3-8a	BD3-8a_LP-DIR-AF	0.6	294.1	77.6	0.06	0	0	0	23	273	This study	hargrave 2019-09-15 08:18:32	LT-AF-Z:LP-DIR-AF	g	2726	u	8	273			pmagpy-4.2.24-1	2.28e-06	1.69e-08	1.59e-08	3.6099999999999997e-09
BD3-8a_LP-DIR-AF-2727	BD3-8a	BD3-8a_LP-DIR-AF	0.6	295.7	77.4	0.065	0	0	0	24	273	This study	hargrave 2019-09-15 08:19:51	LT-AF-Z:LP-DIR-AF	g	2727	u	8	273			pmagpy-4.2.24-1	2.18e-06	1.59e-08	1.54e-08	3.4899999999999997e-09
BD3-8a_LP-DIR-AF-2728	BD3-8a	BD3-8a_LP-DIR-AF	0.6	295.7	77.4	0.07	0	0	0	25	273	This study	hargrave 2019-09-15 08:21:11	LT-AF-Z:LP-DIR-AF	g	2728	u	8	273			pmagpy-4.2.24-1	2.08e-06	1.55e-08	1.46e-08	3.32e-09
BD3-8a_LP-DIR-AF-2729	BD3-8a	BD3-8a_LP-DIR-AF	0.6	296.2	77.2	0.075	0	0	0	26	273	This study	hargrave 2019-09-15 08:22:30	LT-AF-Z:LP-DIR-AF	g	2729	u	8	273			pmagpy-4.2.24-1	2.01e-06	1.47e-08	1.4e-08	3.24e-09
BD3-8a_LP-DIR-AF-2730	BD3-8a	BD3-8a_LP-DIR-AF	0.6	295.9	77.2	0.08	0	0	0	27	273	This study	hargrave 2019-09-15 08:23:50	LT-AF-Z:LP-DIR-AF	g	2730	u	8	273			pmagpy-4.2.24-1	1.93e-06	1.3899999999999999e-08	1.33e-08	3.1e-09
BD3-8a_LP-DIR-AF-2731	BD3-8a	BD3-8a_LP-DIR-AF	0.6	297.0	77.2	0.085	0	0	0	28	273	This study	hargrave 2019-09-15 08:25:10	LT-AF-Z:LP-DIR-AF	g	2731	u	8	273			pmagpy-4.2.24-1	1.86e-06	1.3600000000000001e-08	1.29e-08	3e-09
BD3-8a_LP-DIR-AF-2732	BD3-8a	BD3-8a_LP-DIR-AF	0.6	296.8	77.3	0.09	0	0	0	29	273	This study	hargrave 2019-09-15 08:26:30	LT-AF-Z:LP-DIR-AF	g	2732	u	8	273			pmagpy-4.2.24-1	1.81e-06	1.32e-08	1.27e-08	2.9e-09
BD3-8a_LP-DIR-AF-2733	BD3-8a	BD3-8a_LP-DIR-AF	0.6	298.8	77.2	0.095	0	0	0	30	273	This study	hargrave 2019-09-15 08:27:50	LT-AF-Z:LP-DIR-AF	g	2733	u	8	273			pmagpy-4.2.24-1	1.75e-06	1.26e-08	1.2099999999999999e-08	2.8899999999999997e-09
BD3-8a_LP-DIR-AF-2734	BD3-8a	BD3-8a_LP-DIR-AF	0.6	298.6	77.2	0.1	0	0	0	31	273	This study	hargrave 2019-09-15 08:29:10	LT-AF-Z:LP-DIR-AF	g	2734	u	8	273			pmagpy-4.2.24-1	1.71e-06	1.24e-08	1.16e-08	2.7800000000000003e-09
BD3-8a_LP-DIR-AF-2735	BD3-8a	BD3-8a_LP-DIR-AF	0.6	299.3	77.1	0.105	0	0	0	32	273	This study	hargrave 2019-09-15 08:30:31	LT-AF-Z:LP-DIR-AF	g	2735	u	8	273			pmagpy-4.2.24-1	1.65e-06	1.2099999999999999e-08	1.1299999999999999e-08	2.72e-09
BD3-8a_LP-DIR-AF-2736	BD3-8a	BD3-8a_LP-DIR-AF	0.6	299.4	77.2	0.11	0	0	0	33	273	This study	hargrave 2019-09-15 08:32:41	LT-AF-Z:LP-DIR-AF	g	2736	u	8	273			pmagpy-4.2.24-1	1.62e-06	1.18e-08	1.1299999999999999e-08	2.7e-09
BD3-8a_LP-DIR-AF-2737	BD3-8a	BD3-8a_LP-DIR-AF	0.6	300.6	77.1	0.115	0	0	0	34	273	This study	hargrave 2019-09-15 08:34:01	LT-AF-Z:LP-DIR-AF	g	2737	u	8	273			pmagpy-4.2.24-1	1.57e-06	1.1499999999999999e-08	1.06e-08	2.6100000000000003e-09
BD3-8a_LP-DIR-AF-2738	BD3-8a	BD3-8a_LP-DIR-AF	0.6	300.8	76.9	0.12	0	0	0	35	273	This study	hargrave 2019-09-15 08:35:23	LT-AF-Z:LP-DIR-AF	g	2738	u	8	273			pmagpy-4.2.24-1	1.53e-06	1.09e-08	1.04e-08	2.59e-09
BD3-8a_LP-DIR-AF-2739	BD3-8a	BD3-8a_LP-DIR-AF	0.6	302.1	77	0.125	0	0	0	36	273	This study	hargrave 2019-09-15 08:36:44	LT-AF-Z:LP-DIR-AF	g	2739	u	8	273			pmagpy-4.2.24-1	1.5e-06	1.07e-08	1.01e-08	2.54e-09
BD3-8a_LP-DIR-AF-2740	BD3-8a	BD3-8a_LP-DIR-AF	0.6	302.6	76.9	0.13	0	0	0	37	273	This study	hargrave 2019-09-15 08:38:07	LT-AF-Z:LP-DIR-AF	g	2740	u	8	273			pmagpy-4.2.24-1	1.46e-06	1.07e-08	9.9e-09	2.48e-09
BD4-1a_LP-DIR-AF-2741	BD4-1a	BD4-1a_LP-DIR-AF	0.6	280.0	66.9	0	0	0	0	0	273	This study	hargrave 2019-09-15 08:39:36	LT-NO:LP-DIR-AF	g	2741	u	8	273			pmagpy-4.2.24-1	3.03e-06	2.13e-08	2.2200000000000004e-08	6.43e-09
BD4-1a_LP-DIR-AF-2742	BD4-1a	BD4-1a_LP-DIR-AF	0.6	280.3	66.6	0.001	0	0	0	1	273	This study	hargrave 2019-09-15 08:40:56	LT-AF-Z:LP-DIR-AF	g	2742	u	8	273			pmagpy-4.2.24-1	3e-06	2.17e-08	2.19e-08	6.5e-09
BD4-1a_LP-DIR-AF-2743	BD4-1a	BD4-1a_LP-DIR-AF	0.6	281.2	66	0.002	0	0	0	2	273	This study	hargrave 2019-09-15 08:42:16	LT-AF-Z:LP-DIR-AF	g	2743	u	8	273			pmagpy-4.2.24-1	2.94e-06	2.12e-08	2.13e-08	6.53e-09
BD4-1a_LP-DIR-AF-2744	BD4-1a	BD4-1a_LP-DIR-AF	0.6	281.9	65.4	0.003	0	0	0	3	273	This study	hargrave 2019-09-15 08:43:36	LT-AF-Z:LP-DIR-AF	g	2744	u	8	273			pmagpy-4.2.24-1	2.87e-06	2.0499999999999998e-08	2.0699999999999997e-08	6.54e-09
BD4-1a_LP-DIR-AF-2745	BD4-1a	BD4-1a_LP-DIR-AF	0.7	282.5	64.6	0.004	0	0	0	4	273	This study	hargrave 2019-09-15 08:45:44	LT-AF-Z:LP-DIR-AF	g	2745	u	8	273			pmagpy-4.2.24-1	2.77e-06	2.0299999999999996e-08	2.46e-08	6.37e-09
BD4-1a_LP-DIR-AF-2746	BD4-1a	BD4-1a_LP-DIR-AF	0.6	282.7	64.1	0.005	0	0	0	5	273	This study	hargrave 2019-09-15 08:47:03	LT-AF-Z:LP-DIR-AF	g	2746	u	8	273			pmagpy-4.2.24-1	2.65e-06	1.8700000000000002e-08	1.8700000000000002e-08	6.28e-09
BD4-1a_LP-DIR-AF-2747	BD4-1a	BD4-1a_LP-DIR-AF	0.6	283.0	63.8	0.006	0	0	0	6	273	This study	hargrave 2019-09-15 08:48:23	LT-AF-Z:LP-DIR-AF	g	2747	u	8	273			pmagpy-4.2.24-1	2.52e-06	1.78e-08	1.77e-08	6.01e-09
BD4-1a_LP-DIR-AF-2748	BD4-1a	BD4-1a_LP-DIR-AF	0.6	283.2	63.3	0.007	0	0	0	7	273	This study	hargrave 2019-09-15 08:49:42	LT-AF-Z:LP-DIR-AF	g	2748	u	8	273			pmagpy-4.2.24-1	2.35e-06	1.6799999999999998e-08	1.6399999999999998e-08	5.71e-09
BD4-1a_LP-DIR-AF-2749	BD4-1a	BD4-1a_LP-DIR-AF	0.6	283.1	63	0.008	0	0	0	8	273	This study	hargrave 2019-09-15 08:51:02	LT-AF-Z:LP-DIR-AF	g	2749	u	8	273			pmagpy-4.2.24-1	2.17e-06	1.55e-08	1.51e-08	5.3299999999999996e-09
BD4-1a_LP-DIR-AF-2750	BD4-1a	BD4-1a_LP-DIR-AF	0.6	283.0	62.7	0.009	0	0	0	9	273	This study	hargrave 2019-09-15 08:52:22	LT-AF-Z:LP-DIR-AF	g	2750	u	8	273			pmagpy-4.2.24-1	1.99e-06	1.3899999999999999e-08	1.35e-08	4.93e-09
BD4-1a_LP-DIR-AF-2751	BD4-1a	BD4-1a_LP-DIR-AF	0.6	282.6	62.5	0.01	0	0	0	10	273	This study	hargrave 2019-09-15 08:53:42	LT-AF-Z:LP-DIR-AF	g	2751	u	8	273			pmagpy-4.2.24-1	1.83e-06	1.31e-08	1.25e-08	4.6e-09
BD4-1a_LP-DIR-AF-2752	BD4-1a	BD4-1a_LP-DIR-AF	0.6	281.9	62.4	0.012	0	0	0	11	273	This study	hargrave 2019-09-15 08:55:02	LT-AF-Z:LP-DIR-AF	g	2752	u	8	273			pmagpy-4.2.24-1	1.56e-06	1.09e-08	1.1000000000000001e-08	3.91e-09
BD4-1a_LP-DIR-AF-2753	BD4-1a	BD4-1a_LP-DIR-AF	0.6	281.2	61.7	0.014	0	0	0	12	273	This study	hargrave 2019-09-15 08:56:22	LT-AF-Z:LP-DIR-AF	g	2753	u	8	273			pmagpy-4.2.24-1	1.34e-06	9.32e-09	9.140000000000001e-09	3.4399999999999997e-09
BD4-1a_LP-DIR-AF-2754	BD4-1a	BD4-1a_LP-DIR-AF	0.6	280.6	61.4	0.016	0	0	0	13	273	This study	hargrave 2019-09-15 08:57:41	LT-AF-Z:LP-DIR-AF	g	2754	u	8	273			pmagpy-4.2.24-1	1.16e-06	7.87e-09	8.22e-09	2.99e-09
BD4-1a_LP-DIR-AF-2755	BD4-1a	BD4-1a_LP-DIR-AF	0.5	279.6	60.9	0.018	0	0	0	14	273	This study	hargrave 2019-09-15 08:59:01	LT-AF-Z:LP-DIR-AF	g	2755	u	8	273			pmagpy-4.2.24-1	1.03e-06	6.6e-09	7.040000000000001e-09	2.7e-09
BD4-1a_LP-DIR-AF-2756	BD4-1a	BD4-1a_LP-DIR-AF	0.5	278.7	60.3	0.02	0	0	0	15	273	This study	hargrave 2019-09-15 09:00:20	LT-AF-Z:LP-DIR-AF	g	2756	u	8	273			pmagpy-4.2.24-1	9.3e-07	6.0499999999999996e-09	6.32e-09	2.49e-09
BD4-1a_LP-DIR-AF-2757	BD4-1a	BD4-1a_LP-DIR-AF	0.5	278.7	60	0.025	0	0	0	16	273	This study	hargrave 2019-09-15 09:01:40	LT-AF-Z:LP-DIR-AF	g	2757	u	8	273			pmagpy-4.2.24-1	7.529999999999998e-07	4.770000000000001e-09	5.13e-09	1.93e-09
BD4-1a_LP-DIR-AF-2758	BD4-1a	BD4-1a_LP-DIR-AF	0.5	280.0	59	0.03	0	0	0	17	273	This study	hargrave 2019-09-15 09:03:00	LT-AF-Z:LP-DIR-AF	g	2758	u	8	273			pmagpy-4.2.24-1	6.28e-07	3.9200000000000005e-09	3.9299999999999995e-09	1.7000000000000001e-09
BD4-1a_LP-DIR-AF-2759	BD4-1a	BD4-1a_LP-DIR-AF	0.5	274.4	60.3	0.035	0	0	0	18	273	This study	hargrave 2019-09-15 09:04:19	LT-AF-Z:LP-DIR-AF	g	2759	u	8	273			pmagpy-4.2.24-1	5.36e-07	3.14e-09	3.77e-09	1.35e-09
BD4-1a_LP-DIR-AF-2760	BD4-1a	BD4-1a_LP-DIR-AF	0.5	278.4	59.4	0.04	0	0	0	19	273	This study	hargrave 2019-09-15 09:06:28	LT-AF-Z:LP-DIR-AF	g	2760	u	8	273			pmagpy-4.2.24-1	4.7600000000000003e-07	3.07e-09	3.18e-09	1.29e-09
BD4-1a_LP-DIR-AF-2761	BD4-1a	BD4-1a_LP-DIR-AF	0.6	276.3	60.1	0.045	0	0	0	20	273	This study	hargrave 2019-09-15 09:07:47	LT-AF-Z:LP-DIR-AF	g	2761	u	8	273			pmagpy-4.2.24-1	4.0399999999999996e-07	2.85e-09	3.08e-09	1.07e-09
BD4-1a_LP-DIR-AF-2762	BD4-1a	BD4-1a_LP-DIR-AF	0.5	272.7	58.7	0.05	0	0	0	21	273	This study	hargrave 2019-09-15 09:09:07	LT-AF-Z:LP-DIR-AF	g	2762	u	8	273			pmagpy-4.2.24-1	3.79e-07	2.37e-09	2.65e-09	1.02e-09
BD4-1a_LP-DIR-AF-2763	BD4-1a	BD4-1a_LP-DIR-AF	0.5	275.3	59.6	0.055	0	0	0	22	273	This study	hargrave 2019-09-15 09:10:27	LT-AF-Z:LP-DIR-AF	g	2763	u	8	273			pmagpy-4.2.24-1	3.34e-07	1.79e-09	2.62e-09	9.39e-10
BD4-1a_LP-DIR-AF-2764	BD4-1a	BD4-1a_LP-DIR-AF	0.6	275.7	59.1	0.06	0	0	0	23	273	This study	hargrave 2019-09-15 09:11:46	LT-AF-Z:LP-DIR-AF	g	2764	u	8	273			pmagpy-4.2.24-1	2.89e-07	1.4199999999999999e-09	2.38e-09	7.95e-10
BD4-1a_LP-DIR-AF-2765	BD4-1a	BD4-1a_LP-DIR-AF	0.5	268.4	63.9	0.065	0	0	0	24	273	This study	hargrave 2019-09-15 09:13:06	LT-AF-Z:LP-DIR-AF	g	2765	u	8	273			pmagpy-4.2.24-1	2.68e-07	1.62e-09	1.9100000000000002e-09	5.75e-10
BD4-1a_LP-DIR-AF-2766	BD4-1a	BD4-1a_LP-DIR-AF	0.5	274.8	61.3	0.07	0	0	0	25	273	This study	hargrave 2019-09-15 09:14:25	LT-AF-Z:LP-DIR-AF	g	2766	u	8	273			pmagpy-4.2.24-1	2.57e-07	1.27e-09	1.92e-09	7.489999999999999e-10
BD4-1a_LP-DIR-AF-2767	BD4-1a	BD4-1a_LP-DIR-AF	0.6	268.0	64.6	0.075	0	0	0	26	273	This study	hargrave 2019-09-15 09:15:45	LT-AF-Z:LP-DIR-AF	g	2767	u	8	273			pmagpy-4.2.24-1	2.3600000000000002e-07	1.09e-09	2.02e-09	5.81e-10
BD4-1a_LP-DIR-AF-2768	BD4-1a	BD4-1a_LP-DIR-AF	0.6	278.2	60.5	0.08	0	0	0	27	273	This study	hargrave 2019-09-15 09:17:53	LT-AF-Z:LP-DIR-AF	g	2768	u	8	273			pmagpy-4.2.24-1	2.12e-07	1.0499999999999999e-09	1.9600000000000003e-09	5.98e-10
BD4-1a_LP-DIR-AF-2769	BD4-1a	BD4-1a_LP-DIR-AF	0.7	280.0	64.8	0.085	0	0	0	28	273	This study	hargrave 2019-09-15 09:19:13	LT-AF-Z:LP-DIR-AF	g	2769	u	8	273			pmagpy-4.2.24-1	1.95e-07	1.27e-09	1.93e-09	4.689999999999999e-10
BD4-1a_LP-DIR-AF-2770	BD4-1a	BD4-1a_LP-DIR-AF	0.5	268.2	65.2	0.09	0	0	0	29	273	This study	hargrave 2019-09-15 09:20:33	LT-AF-Z:LP-DIR-AF	g	2770	u	8	273			pmagpy-4.2.24-1	1.8800000000000002e-07	6.87e-10	1.6300000000000002e-09	4.19e-10
BD4-1a_LP-DIR-AF-2771	BD4-1a	BD4-1a_LP-DIR-AF	0.6	265.9	64.5	0.095	0	0	0	30	273	This study	hargrave 2019-09-15 09:21:53	LT-AF-Z:LP-DIR-AF	g	2771	u	8	273			pmagpy-4.2.24-1	1.6300000000000002e-07	1.0400000000000001e-09	1.31e-09	3.86e-10
BD4-1a_LP-DIR-AF-2772	BD4-1a	BD4-1a_LP-DIR-AF	0.6	267.6	62.4	0.1	0	0	0	31	273	This study	hargrave 2019-09-15 09:23:13	LT-AF-Z:LP-DIR-AF	g	2772	u	8	273			pmagpy-4.2.24-1	1.5199999999999998e-07	9.33e-10	1.1199999999999999e-09	3.63e-10
BD4-1a_LP-DIR-AF-2773	BD4-1a	BD4-1a_LP-DIR-AF	0.6	267.9	61.8	0.105	0	0	0	32	273	This study	hargrave 2019-09-15 09:24:34	LT-AF-Z:LP-DIR-AF	g	2773	u	8	273			pmagpy-4.2.24-1	1.57e-07	9.97e-10	1.23e-09	4.2500000000000003e-10
BD4-1a_LP-DIR-AF-2774	BD4-1a	BD4-1a_LP-DIR-AF	0.6	284.1	61.5	0.11	0	0	0	33	273	This study	hargrave 2019-09-15 09:25:54	LT-AF-Z:LP-DIR-AF	g	2774	u	8	273			pmagpy-4.2.24-1	1.5199999999999998e-07	9.030000000000001e-10	1.3900000000000002e-09	4.07e-10
BD4-1a_LP-DIR-AF-2775	BD4-1a	BD4-1a_LP-DIR-AF	0.6	278.2	58.5	0.115	0	0	0	34	273	This study	hargrave 2019-09-15 09:27:15	LT-AF-Z:LP-DIR-AF	g	2775	u	8	273			pmagpy-4.2.24-1	1.35e-07	9.84e-10	1.0300000000000002e-09	3.61e-10
BD4-1a_LP-DIR-AF-2776	BD4-1a	BD4-1a_LP-DIR-AF	0.6	278.8	60.4	0.12	0	0	0	35	273	This study	hargrave 2019-09-15 09:28:36	LT-AF-Z:LP-DIR-AF	g	2776	u	8	273			pmagpy-4.2.24-1	1.31e-07	9.01e-10	9.91e-10	3.9100000000000005e-10
BD4-1a_LP-DIR-AF-2777	BD4-1a	BD4-1a_LP-DIR-AF	0.5	260.2	60.5	0.125	0	0	0	36	273	This study	hargrave 2019-09-15 09:29:58	LT-AF-Z:LP-DIR-AF	g	2777	u	8	273			pmagpy-4.2.24-1	1.0199999999999999e-07	5.41e-10	5.41e-10	3.02e-10
BD4-1a_LP-DIR-AF-2778	BD4-1a	BD4-1a_LP-DIR-AF	0.5	258.6	64.4	0.13	0	0	0	37	273	This study	hargrave 2019-09-15 09:31:20	LT-AF-Z:LP-DIR-AF	g	2778	u	8	273			pmagpy-4.2.24-1	1.0300000000000001e-07	7.18e-10	6.29e-10	2.24e-10
BD4-2a_LP-DIR-AF-2779	BD4-2a	BD4-2a_LP-DIR-AF	0.6	265.3	61	0	0	0	0	0	273	This study	hargrave 2019-09-15 09:32:48	LT-NO:LP-DIR-AF	g	2779	u	8	273			pmagpy-4.2.24-1	2.52e-06	1.8300000000000002e-08	1.99e-08	6.959999999999998e-09
BD4-2a_LP-DIR-AF-2780	BD4-2a	BD4-2a_LP-DIR-AF	0.6	265.6	60.7	0.001	0	0	0	1	273	This study	hargrave 2019-09-15 09:34:08	LT-AF-Z:LP-DIR-AF	g	2780	u	8	273			pmagpy-4.2.24-1	2.5e-06	1.77e-08	1.94e-08	7.2400000000000015e-09
BD4-2a_LP-DIR-AF-2781	BD4-2a	BD4-2a_LP-DIR-AF	0.6	266.2	60.2	0.002	0	0	0	2	273	This study	hargrave 2019-09-15 09:35:27	LT-AF-Z:LP-DIR-AF	g	2781	u	8	273			pmagpy-4.2.24-1	2.45e-06	1.73e-08	1.92e-08	7.23e-09
BD4-2a_LP-DIR-AF-2782	BD4-2a	BD4-2a_LP-DIR-AF	0.6	266.8	59.8	0.003	0	0	0	3	273	This study	hargrave 2019-09-15 09:36:47	LT-AF-Z:LP-DIR-AF	g	2782	u	8	273			pmagpy-4.2.24-1	2.4e-06	1.69e-08	1.82e-08	7.140000000000001e-09
BD4-2a_LP-DIR-AF-2783	BD4-2a	BD4-2a_LP-DIR-AF	0.6	267.2	59.3	0.004	0	0	0	4	273	This study	hargrave 2019-09-15 09:38:06	LT-AF-Z:LP-DIR-AF	g	2783	u	8	273			pmagpy-4.2.24-1	2.31e-06	1.6100000000000002e-08	1.78e-08	6.83e-09
BD4-2a_LP-DIR-AF-2784	BD4-2a	BD4-2a_LP-DIR-AF	0.6	267.6	59	0.005	0	0	0	5	273	This study	hargrave 2019-09-15 09:39:26	LT-AF-Z:LP-DIR-AF	g	2784	u	8	273			pmagpy-4.2.24-1	2.22e-06	1.57e-08	1.7e-08	6.759999999999998e-09
BD4-2a_LP-DIR-AF-2785	BD4-2a	BD4-2a_LP-DIR-AF	0.6	267.9	59	0.006	0	0	0	6	273	This study	hargrave 2019-09-15 09:40:46	LT-AF-Z:LP-DIR-AF	g	2785	u	8	273			pmagpy-4.2.24-1	2.11e-06	1.47e-08	1.58e-08	6.459999999999999e-09
BD4-2a_LP-DIR-AF-2786	BD4-2a	BD4-2a_LP-DIR-AF	0.6	268.1	58.7	0.007	0	0	0	7	273	This study	hargrave 2019-09-15 09:42:05	LT-AF-Z:LP-DIR-AF	g	2786	u	8	273			pmagpy-4.2.24-1	1.98e-06	1.3899999999999999e-08	1.51e-08	6.13e-09
BD4-2a_LP-DIR-AF-2787	BD4-2a	BD4-2a_LP-DIR-AF	0.6	268.1	58.6	0.008	0	0	0	8	273	This study	hargrave 2019-09-15 09:43:25	LT-AF-Z:LP-DIR-AF	g	2787	u	8	273			pmagpy-4.2.24-1	1.84e-06	1.31e-08	1.4e-08	5.720000000000001e-09
